experiment,episode_id,task_id,topology,fault_type,fault_severity,fault_position,observability,origin_node,predicted_origin,candidate_count,rank,top1_correct,reciprocal_rank
E3_attribution_observability,E2::evaluation-0111-sha::wrong_value::sev2::early::1::parallel,evaluation-0111-sha,parallel,wrong_value,2,early,full_trace,worker-0,worker-0,5,1,1,1.0
E3_attribution_observability,E2::evaluation-0097-evi::truncation::sev2::middle::1::hierarchical,evaluation-0097-evi,hierarchical,truncation,2,middle,output_only,manager-0,root,7,6,0,0.16666666666666666
E3_attribution_observability,E2::evaluation-0097-evi::truncation::sev2::middle::1::hierarchical,evaluation-0097-evi,hierarchical,truncation,2,middle,sparse_trace,manager-0,manager-0,7,1,1,1.0
E3_attribution_observability,E2::evaluation-0097-evi::truncation::sev2::middle::1::hierarchical,evaluation-0097-evi,hierarchical,truncation,2,middle,full_trace,manager-0,manager-0,7,1,1,1.0
E3_attribution_observability,E2::evaluation-0070-ari::truncation::sev2::middle::0::single,evaluation-0070-ari,single,truncation,2,middle,output_only,step-2,step-3,4,3,0,0.3333333333333333
E3_attribution_observability,E2::evaluation-0070-ari::truncation::sev2::middle::0::single,evaluation-0070-ari,single,truncation,2,middle,sparse_trace,step-2,step-2,4,1,1,1.0
E3_attribution_observability,E2::evaluation-0070-ari::truncation::sev2::middle::0::single,evaluation-0070-ari,single,truncation,2,middle,full_trace,step-2,step-2,4,1,1,1.0
E3_attribution_observability,E2::evaluation-0066-sha::wrong_value::sev2::early::1::sequential,evaluation-0066-sha,sequential,wrong_value,2,early,output_only,step-0,step-3,4,3,0,0.3333333333333333
E3_attribution_observability,E2::evaluation-0066-sha::wrong_value::sev2::early::1::sequential,evaluation-0066-sha,sequential,wrong_value,2,early,sparse_trace,step-0,step-0,4,1,1,1.0
E3_attribution_observability,E2::evaluation-0066-sha::wrong_value::sev2::early::1::sequential,evaluation-0066-sha,sequential,wrong_value,2,early,full_trace,step-0,step-0,4,1,1,1.0
E3_attribution_observability,E2::evaluation-0095-ari::referential_drift::sev2::middle::1::sequential,evaluation-0095-ari,sequential,referential_drift,2,middle,output_only,step-2,step-0,4,3,0,0.3333333333333333
E3_attribution_observability,E2::evaluation-0095-ari::referential_drift::sev2::middle::1::sequential,evaluation-0095-ari,sequential,referential_drift,2,middle,sparse_trace,step-2,step-1,4,2,0,0.5
E3_attribution_observability,E2::evaluation-0095-ari::referential_drift::sev2::middle::1::sequential,evaluation-0095-ari,sequential,referential_drift,2,middle,full_trace,step-2,step-0,4,4,0,0.25
E3_attribution_observability,E2::evaluation-0071-sha::referential_drift::sev2::late::0::hierarchical,evaluation-0071-sha,hierarchical,referential_drift,2,late,output_only,root,manager-0,7,7,0,0.14285714285714285
E3_attribution_observability,E2::evaluation-0071-sha::referential_drift::sev2::late::0::hierarchical,evaluation-0071-sha,hierarchical,referential_drift,2,late,sparse_trace,root,worker-1,7,4,0,0.25
E3_attribution_observability,E2::evaluation-0071-sha::referential_drift::sev2::late::0::hierarchical,evaluation-0071-sha,hierarchical,referential_drift,2,late,full_trace,root,worker-1,7,3,0,0.3333333333333333
E3_attribution_observability,E2::evaluation-0097-evi::referential_drift::sev2::middle::1::single,evaluation-0097-evi,single,referential_drift,2,middle,output_only,step-2,step-3,4,3,0,0.3333333333333333
E3_attribution_observability,E2::evaluation-0097-evi::referential_drift::sev2::middle::1::single,evaluation-0097-evi,single,referential_drift,2,middle,sparse_trace,step-2,step-2,4,1,1,1.0
E3_attribution_observability,E2::evaluation-0097-evi::referential_drift::sev2::middle::1::single,evaluation-0097-evi,single,referential_drift,2,middle,full_trace,step-2,step-2,4,1,1,1.0
E3_attribution_observability,E2::evaluation-0064-sta::truncation::sev2::late::0::sequential,evaluation-0064-sta,sequential,truncation,2,late,output_only,step-3,step-3,4,1,1,1.0
E3_attribution_observability,E2::evaluation-0064-sta::truncation::sev2::late::0::sequential,evaluation-0064-sta,sequential,truncation,2,late,sparse_trace,step-3,step-1,4,3,0,0.3333333333333333
E3_attribution_observability,E2::evaluation-0064-sta::truncation::sev2::late::0::sequential,evaluation-0064-sta,sequential,truncation,2,late,full_trace,step-3,step-3,4,1,1,1.0
E3_attribution_observability,E2::evaluation-0116-sha::referential_drift::sev1::middle::1::parallel,evaluation-0116-sha,parallel,referential_drift,1,middle,output_only,worker-2,aggregate,5,3,0,0.3333333333333333
E3_attribution_observability,E2::evaluation-0116-sha::referential_drift::sev1::middle::1::parallel,evaluation-0116-sha,parallel,referential_drift,1,middle,sparse_trace,worker-2,worker-2,5,1,1,1.0
E3_attribution_observability,E2::evaluation-0116-sha::referential_drift::sev1::middle::1::parallel,evaluation-0116-sha,parallel,referential_drift,1,middle,full_trace,worker-2,worker-2,5,1,1,1.0
E3_attribution_observability,E2::evaluation-0119-sta::truncation::sev1::early::0::parallel,evaluation-0119-sta,parallel,truncation,1,early,output_only,worker-0,aggregate,5,5,0,0.2
E3_attribution_observability,E2::evaluation-0119-sta::truncation::sev1::early::0::parallel,evaluation-0119-sta,parallel,truncation,1,early,sparse_trace,worker-0,worker-0,5,1,1,1.0
E3_attribution_observability,E2::evaluation-0119-sta::truncation::sev1::early::0::parallel,evaluation-0119-sta,parallel,truncation,1,early,full_trace,worker-0,worker-0,5,1,1,1.0
E3_attribution_observability,E2::evaluation-0079-sta::referential_drift::sev2::early::1::hierarchical,evaluation-0079-sta,hierarchical,referential_drift,2,early,output_only,worker-0,root,7,6,0,0.16666666666666666
E3_attribution_observability,E2::evaluation-0079-sta::referential_drift::sev2::early::1::hierarchical,evaluation-0079-sta,hierarchical,referential_drift,2,early,sparse_trace,worker-0,worker-0,7,1,1,1.0
E3_attribution_observability,E2::evaluation-0079-sta::referential_drift::sev2::early::1::hierarchical,evaluation-0079-sta,hierarchical,referential_drift,2,early,full_trace,worker-0,worker-0,7,1,1,1.0
E3_attribution_observability,E2::evaluation-0115-ari::truncation::sev2::late::0::sequential,evaluation-0115-ari,sequential,truncation,2,late,output_only,step-3,step-3,4,1,1,1.0
E3_attribution_observability,E2::evaluation-0115-ari::truncation::sev2::late::0::sequential,evaluation-0115-ari,sequential,truncation,2,late,sparse_trace,step-3,step-2,4,2,0,0.5
E3_attribution_observability,E2::evaluation-0115-ari::truncation::sev2::late::0::sequential,evaluation-0115-ari,sequential,truncation,2,late,full_trace,step-3,step-3,4,1,1,1.0
E3_attribution_observability,E2::evaluation-0115-ari::wrong_value::sev1::early::0::sequential,evaluation-0115-ari,sequential,wrong_value,1,early,output_only,step-0,step-3,4,3,0,0.3333333333333333
E3_attribution_observability,E2::evaluation-0115-ari::wrong_value::sev1::early::0::sequential,evaluation-0115-ari,sequential,wrong_value,1,early,sparse_trace,step-0,step-0,4,1,1,1.0
E3_attribution_observability,E2::evaluation-0115-ari::wrong_value::sev1::early::0::sequential,evaluation-0115-ari,sequential,wrong_value,1,early,full_trace,step-0,step-0,4,1,1,1.0
E3_attribution_observability,E2::evaluation-0110-ari::wrong_value::sev1::middle::1::parallel,evaluation-0110-ari,parallel,wrong_value,1,middle,output_only,worker-2,aggregate,5,5,0,0.2
E3_attribution_observability,E2::evaluation-0110-ari::wrong_value::sev1::middle::1::parallel,evaluation-0110-ari,parallel,wrong_value,1,middle,sparse_trace,worker-2,worker-2,5,1,1,1.0
E3_attribution_observability,E2::evaluation-0110-ari::wrong_value::sev1::middle::1::parallel,evaluation-0110-ari,parallel,wrong_value,1,middle,full_trace,worker-2,worker-2,5,1,1,1.0
E3_attribution_observability,E2::evaluation-0079-sta::truncation::sev1::late::0::single,evaluation-0079-sta,single,truncation,1,late,output_only,step-3,step-3,4,1,1,1.0
E3_attribution_observability,E2::evaluation-0079-sta::truncation::sev1::late::0::single,evaluation-0079-sta,single,truncation,1,late,sparse_trace,step-3,step-1,4,3,0,0.3333333333333333
E3_attribution_observability,E2::evaluation-0079-sta::truncation::sev1::late::0::single,evaluation-0079-sta,single,truncation,1,late,full_trace,step-3,step-3,4,1,1,1.0
E3_attribution_observability,E2::evaluation-0106-sha::truncation::sev1::middle::1::sequential,evaluation-0106-sha,sequential,truncation,1,middle,output_only,step-2,step-3,4,3,0,0.3333333333333333
E3_attribution_observability,E2::evaluation-0106-sha::truncation::sev1::middle::1::sequential,evaluation-0106-sha,sequential,truncation,1,middle,sparse_trace,step-2,step-2,4,1,1,1.0
E3_attribution_observability,E2::evaluation-0106-sha::truncation::sev1::middle::1::sequential,evaluation-0106-sha,sequential,truncation,1,middle,full_trace,step-2,step-2,4,1,1,1.0
E3_attribution_observability,E2::evaluation-0090-ari::timeout::sev1::middle::0::single,evaluation-0090-ari,single,timeout,1,middle,output_only,step-2,step-3,4,4,0,0.25
E3_attribution_observability,E2::evaluation-0090-ari::timeout::sev1::middle::0::single,evaluation-0090-ari,single,timeout,1,middle,sparse_trace,step-2,step-2,4,1,1,1.0
E3_attribution_observability,E2::evaluation-0090-ari::timeout::sev1::middle::0::single,evaluation-0090-ari,single,timeout,1,middle,full_trace,step-2,step-2,4,1,1,1.0
E3_attribution_observability,E2::evaluation-0097-evi::wrong_value::sev2::early::0::single,evaluation-0097-evi,single,wrong_value,2,early,output_only,step-0,step-3,4,4,0,0.25
E3_attribution_observability,E2::evaluation-0097-evi::wrong_value::sev2::early::0::single,evaluation-0097-evi,single,wrong_value,2,early,sparse_trace,step-0,step-0,4,1,1,1.0
E3_attribution_observability,E2::evaluation-0097-evi::wrong_value::sev2::early::0::single,evaluation-0097-evi,single,wrong_value,2,early,full_trace,step-0,step-0,4,1,1,1.0
E3_attribution_observability,E2::evaluation-0083-con::timeout::sev1::late::1::single,evaluation-0083-con,single,timeout,1,late,output_only,step-3,step-3,4,1,1,1.0
E3_attribution_observability,E2::evaluation-0083-con::timeout::sev1::late::1::single,evaluation-0083-con,single,timeout,1,late,sparse_trace,step-3,step-2,4,4,0,0.25
E3_attribution_observability,E2::evaluation-0083-con::timeout::sev1::late::1::single,evaluation-0083-con,single,timeout,1,late,full_trace,step-3,step-3,4,1,1,1.0
E3_attribution_observability,E2::evaluation-0085-ari::wrong_value::sev2::middle::1::sequential,evaluation-0085-ari,sequential,wrong_value,2,middle,output_only,step-2,step-3,4,2,0,0.5
E3_attribution_observability,E2::evaluation-0085-ari::wrong_value::sev2::middle::1::sequential,evaluation-0085-ari,sequential,wrong_value,2,middle,sparse_trace,step-2,step-2,4,1,1,1.0
E3_attribution_observability,E2::evaluation-0085-ari::wrong_value::sev2::middle::1::sequential,evaluation-0085-ari,sequential,wrong_value,2,middle,full_trace,step-2,step-2,4,1,1,1.0
E3_attribution_observability,E2::evaluation-0098-con::wrong_value::sev2::early::1::hierarchical,evaluation-0098-con,hierarchical,wrong_value,2,early,output_only,worker-0,root,7,5,0,0.2
E3_attribution_observability,E2::evaluation-0098-con::wrong_value::sev2::early::1::hierarchical,evaluation-0098-con,hierarchical,wrong_value,2,early,sparse_trace,worker-0,worker-0,7,1,1,1.0
E3_attribution_observability,E2::evaluation-0098-con::wrong_value::sev2::early::1::hierarchical,evaluation-0098-con,hierarchical,wrong_value,2,early,full_trace,worker-0,worker-0,7,1,1,1.0
E3_attribution_observability,E2::evaluation-0064-sta::truncation::sev1::middle::0::single,evaluation-0064-sta,single,truncation,1,middle,output_only,step-2,step-3,4,4,0,0.25
E3_attribution_observability,E2::evaluation-0064-sta::truncation::sev1::middle::0::single,evaluation-0064-sta,single,truncation,1,middle,sparse_trace,step-2,step-2,4,1,1,1.0
E3_attribution_observability,E2::evaluation-0064-sta::truncation::sev1::middle::0::single,evaluation-0064-sta,single,truncation,1,middle,full_trace,step-2,step-2,4,1,1,1.0
E3_attribution_observability,E2::evaluation-0074-sta::wrong_value::sev2::middle::0::sequential,evaluation-0074-sta,sequential,wrong_value,2,middle,output_only,step-2,step-3,4,3,0,0.3333333333333333
E3_attribution_observability,E2::evaluation-0074-sta::wrong_value::sev2::middle::0::sequential,evaluation-0074-sta,sequential,wrong_value,2,middle,sparse_trace,step-2,step-2,4,1,1,1.0
E3_attribution_observability,E2::evaluation-0074-sta::wrong_value::sev2::middle::0::sequential,evaluation-0074-sta,sequential,wrong_value,2,middle,full_trace,step-2,step-2,4,1,1,1.0
E3_attribution_observability,E2::evaluation-0117-evi::timeout::sev1::late::1::parallel,evaluation-0117-evi,parallel,timeout,1,late,output_only,aggregate,aggregate,5,1,1,1.0
E3_attribution_observability,E2::evaluation-0117-evi::timeout::sev1::late::1::parallel,evaluation-0117-evi,parallel,timeout,1,late,sparse_trace,aggregate,aggregate,5,1,1,1.0
E3_attribution_observability,E2::evaluation-0117-evi::timeout::sev1::late::1::parallel,evaluation-0117-evi,parallel,timeout,1,late,full_trace,aggregate,aggregate,5,1,1,1.0
E3_attribution_observability,E2::evaluation-0081-sha::wrong_value::sev2::early::0::parallel,evaluation-0081-sha,parallel,wrong_value,2,early,output_only,worker-0,aggregate,5,3,0,0.3333333333333333
E3_attribution_observability,E2::evaluation-0081-sha::wrong_value::sev2::early::0::parallel,evaluation-0081-sha,parallel,wrong_value,2,early,sparse_trace,worker-0,worker-0,5,1,1,1.0
E3_attribution_observability,E2::evaluation-0081-sha::wrong_value::sev2::early::0::parallel,evaluation-0081-sha,parallel,wrong_value,2,early,full_trace,worker-0,worker-0,5,1,1,1.0
E3_attribution_observability,E2::evaluation-0107-evi::timeout::sev1::early::1::hierarchical,evaluation-0107-evi,hierarchical,timeout,1,early,output_only,worker-0,root,7,6,0,0.16666666666666666
E3_attribution_observability,E2::evaluation-0107-evi::timeout::sev1::early::1::hierarchical,evaluation-0107-evi,hierarchical,timeout,1,early,sparse_trace,worker-0,worker-0,7,1,1,1.0
E3_attribution_observability,E2::evaluation-0107-evi::timeout::sev1::early::1::hierarchical,evaluation-0107-evi,hierarchical,timeout,1,early,full_trace,worker-0,worker-0,7,1,1,1.0
E3_attribution_observability,E2::evaluation-0086-sha::referential_drift::sev2::late::1::single,evaluation-0086-sha,single,referential_drift,2,late,output_only,step-3,step-3,4,1,1,1.0
E3_attribution_observability,E2::evaluation-0086-sha::referential_drift::sev2::late::1::single,evaluation-0086-sha,single,referential_drift,2,late,sparse_trace,step-3,step-1,4,4,0,0.25
E3_attribution_observability,E2::evaluation-0086-sha::referential_drift::sev2::late::1::single,evaluation-0086-sha,single,referential_drift,2,late,full_trace,step-3,step-3,4,1,1,1.0
E3_attribution_observability,E2::evaluation-0117-evi::referential_drift::sev2::early::1::single,evaluation-0117-evi,single,referential_drift,2,early,output_only,step-0,step-3,4,4,0,0.25
E3_attribution_observability,E2::evaluation-0117-evi::referential_drift::sev2::early::1::single,evaluation-0117-evi,single,referential_drift,2,early,sparse_trace,step-0,step-0,4,1,1,1.0
E3_attribution_observability,E2::evaluation-0117-evi::referential_drift::sev2::early::1::single,evaluation-0117-evi,single,referential_drift,2,early,full_trace,step-0,step-0,4,1,1,1.0
E3_attribution_observability,E2::evaluation-0089-sta::wrong_value::sev2::late::1::sequential,evaluation-0089-sta,sequential,wrong_value,2,late,output_only,step-3,step-3,4,1,1,1.0
E3_attribution_observability,E2::evaluation-0089-sta::wrong_value::sev2::late::1::sequential,evaluation-0089-sta,sequential,wrong_value,2,late,sparse_trace,step-3,step-2,4,3,0,0.3333333333333333
E3_attribution_observability,E2::evaluation-0089-sta::wrong_value::sev2::late::1::sequential,evaluation-0089-sta,sequential,wrong_value,2,late,full_trace,step-3,step-1,4,3,0,0.3333333333333333
E3_attribution_observability,E2::evaluation-0084-sta::wrong_value::sev2::early::1::parallel,evaluation-0084-sta,parallel,wrong_value,2,early,output_only,worker-0,aggregate,5,4,0,0.25
E3_attribution_observability,E2::evaluation-0084-sta::wrong_value::sev2::early::1::parallel,evaluation-0084-sta,parallel,wrong_value,2,early,sparse_trace,worker-0,worker-0,5,1,1,1.0
E3_attribution_observability,E2::evaluation-0084-sta::wrong_value::sev2::early::1::parallel,evaluation-0084-sta,parallel,wrong_value,2,early,full_trace,worker-0,worker-0,5,1,1,1.0
E3_attribution_observability,E2::evaluation-0082-evi::truncation::sev1::late::1::parallel,evaluation-0082-evi,parallel,truncation,1,late,output_only,aggregate,aggregate,5,1,1,1.0
E3_attribution_observability,E2::evaluation-0082-evi::truncation::sev1::late::1::parallel,evaluation-0082-evi,parallel,truncation,1,late,sparse_trace,aggregate,aggregate,5,1,1,1.0
E3_attribution_observability,E2::evaluation-0082-evi::truncation::sev1::late::1::parallel,evaluation-0082-evi,parallel,truncation,1,late,full_trace,aggregate,aggregate,5,1,1,1.0
E3_attribution_observability,E2::evaluation-0095-ari::referential_drift::sev1::late::1::sequential,evaluation-0095-ari,sequential,referential_drift,1,late,output_only,step-3,step-3,4,1,1,1.0
E3_attribution_observability,E2::evaluation-0095-ari::referential_drift::sev1::late::1::sequential,evaluation-0095-ari,sequential,referential_drift,1,late,sparse_trace,step-3,step-0,4,3,0,0.3333333333333333
E3_attribution_observability,E2::evaluation-0095-ari::referential_drift::sev1::late::1::sequential,evaluation-0095-ari,sequential,referential_drift,1,late,full_trace,step-3,step-3,4,1,1,1.0
E3_attribution_observability,E2::evaluation-0099-sta::truncation::sev1::early::0::sequential,evaluation-0099-sta,sequential,truncation,1,early,output_only,step-0,step-3,4,3,0,0.3333333333333333
E3_attribution_observability,E2::evaluation-0099-sta::truncation::sev1::early::0::sequential,evaluation-0099-sta,sequential,truncation,1,early,sparse_trace,step-0,step-0,4,1,1,1.0
E3_attribution_observability,E2::evaluation-0099-sta::truncation::sev1::early::0::sequential,evaluation-0099-sta,sequential,truncation,1,early,full_trace,step-0,step-0,4,1,1,1.0
E3_attribution_observability,E2::evaluation-0092-evi::truncation::sev2::late::0::parallel,evaluation-0092-evi,parallel,truncation,2,late,output_only,aggregate,aggregate,5,1,1,1.0
E3_attribution_observability,E2::evaluation-0092-evi::truncation::sev2::late::0::parallel,evaluation-0092-evi,parallel,truncation,2,late,sparse_trace,aggregate,worker-3,5,2,0,0.5
E3_attribution_observability,E2::evaluation-0092-evi::truncation::sev2::late::0::parallel,evaluation-0092-evi,parallel,truncation,2,late,full_trace,aggregate,worker-3,5,2,0,0.5
E3_attribution_observability,E2::evaluation-0106-sha::wrong_value::sev2::middle::1::sequential,evaluation-0106-sha,sequential,wrong_value,2,middle,output_only,step-2,step-3,4,4,0,0.25
E3_attribution_observability,E2::evaluation-0106-sha::wrong_value::sev2::middle::1::sequential,evaluation-0106-sha,sequential,wrong_value,2,middle,sparse_trace,step-2,step-2,4,1,1,1.0
E3_attribution_observability,E2::evaluation-0106-sha::wrong_value::sev2::middle::1::sequential,evaluation-0106-sha,sequential,wrong_value,2,middle,full_trace,step-2,step-2,4,1,1,1.0
E3_attribution_observability,E2::evaluation-0111-sha::truncation::sev2::early::0::parallel,evaluation-0111-sha,parallel,truncation,2,early,output_only,worker-0,aggregate,5,4,0,0.25
E3_attribution_observability,E2::evaluation-0111-sha::truncation::sev2::early::0::parallel,evaluation-0111-sha,parallel,truncation,2,early,sparse_trace,worker-0,worker-0,5,1,1,1.0
E3_attribution_observability,E2::evaluation-0111-sha::truncation::sev2::early::0::parallel,evaluation-0111-sha,parallel,truncation,2,early,full_trace,worker-0,worker-0,5,1,1,1.0
E3_attribution_observability,E2::evaluation-0062-evi::truncation::sev2::middle::0::hierarchical,evaluation-0062-evi,hierarchical,truncation,2,middle,output_only,manager-0,root,7,2,0,0.5
E3_attribution_observability,E2::evaluation-0062-evi::truncation::sev2::middle::0::hierarchical,evaluation-0062-evi,hierarchical,truncation,2,middle,sparse_trace,manager-0,manager-0,7,1,1,1.0
E3_attribution_observability,E2::evaluation-0062-evi::truncation::sev2::middle::0::hierarchical,evaluation-0062-evi,hierarchical,truncation,2,middle,full_trace,manager-0,manager-0,7,1,1,1.0
E3_attribution_observability,E2::evaluation-0098-con::truncation::sev1::late::0::sequential,evaluation-0098-con,sequential,truncation,1,late,output_only,step-3,step-3,4,1,1,1.0
E3_attribution_observability,E2::evaluation-0098-con::truncation::sev1::late::0::sequential,evaluation-0098-con,sequential,truncation,1,late,sparse_trace,step-3,step-3,4,1,1,1.0
E3_attribution_observability,E2::evaluation-0098-con::truncation::sev1::late::0::sequential,evaluation-0098-con,sequential,truncation,1,late,full_trace,step-3,step-3,4,1,1,1.0
E3_attribution_observability,E2::evaluation-0113-con::referential_drift::sev2::late::1::sequential,evaluation-0113-con,sequential,referential_drift,2,late,output_only,step-3,step-3,4,1,1,1.0
E3_attribution_observability,E2::evaluation-0113-con::referential_drift::sev2::late::1::sequential,evaluation-0113-con,sequential,referential_drift,2,late,sparse_trace,step-3,step-0,4,3,0,0.3333333333333333
E3_attribution_observability,E2::evaluation-0113-con::referential_drift::sev2::late::1::sequential,evaluation-0113-con,sequential,referential_drift,2,late,full_trace,step-3,step-3,4,1,1,1.0
E3_attribution_observability,E2::evaluation-0064-sta::timeout::sev2::late::1::parallel,evaluation-0064-sta,parallel,timeout,2,late,output_only,aggregate,aggregate,5,1,1,1.0
E3_attribution_observability,E2::evaluation-0064-sta::timeout::sev2::late::1::parallel,evaluation-0064-sta,parallel,timeout,2,late,sparse_trace,aggregate,aggregate,5,1,1,1.0
E3_attribution_observability,E2::evaluation-0064-sta::timeout::sev2::late::1::parallel,evaluation-0064-sta,parallel,timeout,2,late,full_trace,aggregate,aggregate,5,1,1,1.0
E3_attribution_observability,E2::evaluation-0110-ari::timeout::sev1::late::0::sequential,evaluation-0110-ari,sequential,timeout,1,late,output_only,step-3,step-3,4,1,1,1.0
E3_attribution_observability,E2::evaluation-0110-ari::timeout::sev1::late::0::sequential,evaluation-0110-ari,sequential,timeout,1,late,sparse_trace,step-3,step-3,4,1,1,1.0
E3_attribution_observability,E2::evaluation-0110-ari::timeout::sev1::late::0::sequential,evaluation-0110-ari,sequential,timeout,1,late,full_trace,step-3,step-3,4,1,1,1.0
E3_attribution_observability,E2::evaluation-0105-ari::wrong_value::sev1::late::1::single,evaluation-0105-ari,single,wrong_value,1,late,output_only,step-3,step-3,4,1,1,1.0
E3_attribution_observability,E2::evaluation-0105-ari::wrong_value::sev1::late::1::single,evaluation-0105-ari,single,wrong_value,1,late,sparse_trace,step-3,step-0,4,2,0,0.5
E3_attribution_observability,E2::evaluation-0105-ari::wrong_value::sev1::late::1::single,evaluation-0105-ari,single,wrong_value,1,late,full_trace,step-3,step-3,4,1,1,1.0
E3_attribution_observability,E2::evaluation-0119-sta::wrong_value::sev1::late::1::sequential,evaluation-0119-sta,sequential,wrong_value,1,late,output_only,step-3,step-3,4,1,1,1.0
E3_attribution_observability,E2::evaluation-0119-sta::wrong_value::sev1::late::1::sequential,evaluation-0119-sta,sequential,wrong_value,1,late,sparse_trace,step-3,step-0,4,2,0,0.5
E3_attribution_observability,E2::evaluation-0119-sta::wrong_value::sev1::late::1::sequential,evaluation-0119-sta,sequential,wrong_value,1,late,full_trace,step-3,step-3,4,1,1,1.0
E3_attribution_observability,E2::evaluation-0112-evi::timeout::sev1::early::0::parallel,evaluation-0112-evi,parallel,timeout,1,early,output_only,worker-0,aggregate,5,5,0,0.2
E3_attribution_observability,E2::evaluation-0112-evi::timeout::sev1::early::0::parallel,evaluation-0112-evi,parallel,timeout,1,early,sparse_trace,worker-0,worker-0,5,1,1,1.0
E3_attribution_observability,E2::evaluation-0112-evi::timeout::sev1::early::0::parallel,evaluation-0112-evi,parallel,timeout,1,early,full_trace,worker-0,worker-0,5,1,1,1.0
E3_attribution_observability,E2::evaluation-0083-con::wrong_value::sev1::late::0::sequential,evaluation-0083-con,sequential,wrong_value,1,late,output_only,step-3,step-3,4,1,1,1.0
E3_attribution_observability,E2::evaluation-0083-con::wrong_value::sev1::late::0::sequential,evaluation-0083-con,sequential,wrong_value,1,late,sparse_trace,step-3,step-1,4,3,0,0.3333333333333333
E3_attribution_observability,E2::evaluation-0083-con::wrong_value::sev1::late::0::sequential,evaluation-0083-con,sequential,wrong_value,1,late,full_trace,step-3,step-3,4,1,1,1.0
E3_attribution_observability,E2::evaluation-0097-evi::wrong_value::sev2::late::0::parallel,evaluation-0097-evi,parallel,wrong_value,2,late,output_only,aggregate,aggregate,5,1,1,1.0
E3_attribution_observability,E2::evaluation-0097-evi::wrong_value::sev2::late::0::parallel,evaluation-0097-evi,parallel,wrong_value,2,late,sparse_trace,aggregate,aggregate,5,1,1,1.0
E3_attribution_observability,E2::evaluation-0097-evi::wrong_value::sev2::late::0::parallel,evaluation-0097-evi,parallel,wrong_value,2,late,full_trace,aggregate,aggregate,5,1,1,1.0
E3_attribution_observability,E2::evaluation-0118-con::referential_drift::sev2::late::1::sequential,evaluation-0118-con,sequential,referential_drift,2,late,output_only,step-3,step-3,4,1,1,1.0
E3_attribution_observability,E2::evaluation-0118-con::referential_drift::sev2::late::1::sequential,evaluation-0118-con,sequential,referential_drift,2,late,sparse_trace,step-3,step-0,4,3,0,0.3333333333333333
E3_attribution_observability,E2::evaluation-0118-con::referential_drift::sev2::late::1::sequential,evaluation-0118-con,sequential,referential_drift,2,late,full_trace,step-3,step-0,4,4,0,0.25
E3_attribution_observability,E2::evaluation-0119-sta::truncation::sev1::early::1::single,evaluation-0119-sta,single,truncation,1,early,output_only,step-0,step-3,4,2,0,0.5
E3_attribution_observability,E2::evaluation-0119-sta::truncation::sev1::early::1::single,evaluation-0119-sta,single,truncation,1,early,sparse_trace,step-0,step-0,4,1,1,1.0
E3_attribution_observability,E2::evaluation-0119-sta::truncation::sev1::early::1::single,evaluation-0119-sta,single,truncation,1,early,full_trace,step-0,step-0,4,1,1,1.0
E3_attribution_observability,E2::evaluation-0081-sha::referential_drift::sev1::late::0::parallel,evaluation-0081-sha,parallel,referential_drift,1,late,output_only,aggregate,aggregate,5,1,1,1.0
E3_attribution_observability,E2::evaluation-0081-sha::referential_drift::sev1::late::0::parallel,evaluation-0081-sha,parallel,referential_drift,1,late,sparse_trace,aggregate,worker-0,5,2,0,0.5
E3_attribution_observability,E2::evaluation-0081-sha::referential_drift::sev1::late::0::parallel,evaluation-0081-sha,parallel,referential_drift,1,late,full_trace,aggregate,worker-0,5,2,0,0.5
E3_attribution_observability,E2::evaluation-0072-evi::referential_drift::sev1::early::0::single,evaluation-0072-evi,single,referential_drift,1,early,output_only,step-0,step-3,4,3,0,0.3333333333333333
E3_attribution_observability,E2::evaluation-0072-evi::referential_drift::sev1::early::0::single,evaluation-0072-evi,single,referential_drift,1,early,sparse_trace,step-0,step-0,4,1,1,1.0
E3_attribution_observability,E2::evaluation-0072-evi::referential_drift::sev1::early::0::single,evaluation-0072-evi,single,referential_drift,1,early,full_trace,step-0,step-0,4,1,1,1.0
E3_attribution_observability,E2::evaluation-0096-sha::referential_drift::sev2::late::1::parallel,evaluation-0096-sha,parallel,referential_drift,2,late,output_only,aggregate,aggregate,5,1,1,1.0
E3_attribution_observability,E2::evaluation-0096-sha::referential_drift::sev2::late::1::parallel,evaluation-0096-sha,parallel,referential_drift,2,late,sparse_trace,aggregate,aggregate,5,1,1,1.0
E3_attribution_observability,E2::evaluation-0096-sha::referential_drift::sev2::late::1::parallel,evaluation-0096-sha,parallel,referential_drift,2,late,full_trace,aggregate,aggregate,5,1,1,1.0
E3_attribution_observability,E2::evaluation-0108-con::timeout::sev2::late::0::parallel,evaluation-0108-con,parallel,timeout,2,late,output_only,aggregate,aggregate,5,1,1,1.0
E3_attribution_observability,E2::evaluation-0108-con::timeout::sev2::late::0::parallel,evaluation-0108-con,parallel,timeout,2,late,sparse_trace,aggregate,aggregate,5,1,1,1.0
E3_attribution_observability,E2::evaluation-0108-con::timeout::sev2::late::0::parallel,evaluation-0108-con,parallel,timeout,2,late,full_trace,aggregate,aggregate,5,1,1,1.0
E3_attribution_observability,E2::evaluation-0115-ari::wrong_value::sev1::late::1::parallel,evaluation-0115-ari,parallel,wrong_value,1,late,output_only,aggregate,aggregate,5,1,1,1.0
